Hotel_ID,Hotel_Name,Raw_Hotel_Name,Location,City,State,Landmark,Address
91782,Flagship Kusum Lodge,Flagship Kusum Lodge,Guwahati,Guwahati,Assam,,"Guwahati, Assam"
91788,OYO Pragati Inn,OYO Pragati Inn,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
92094,Capital O Hotel Meera Palace,Capital O Hotel Meera Palace,Indore,Indore,Madhya Pradesh,,"Indore, Madhya Pradesh"
92107,Flagship Hotel Siljong,Flagship Hotel Siljong,Gangtok,Gangtok,Sikkim,,"Gangtok, Sikkim"
92110,SPOT ON Central Inn,SPOT ON Central Inn,Chennai,Chennai,Tamil Nadu,,"Chennai, Tamil Nadu"
92243,Capital O Gn Suites,Capital O Gn Suites Near OM SHAKTHI TEMPLE,Bangalore,Bangalore,Karnataka,Near OM SHAKTHI TEMPLE,"Near OM SHAKTHI TEMPLE, Bangalore, Karnataka"
92420,OYO Bgr Gardens,OYO Bgr Gardens,Tirupati,Tirupati,Andhra Pradesh,,"Tirupati, Andhra Pradesh"
92579,OYO Orange Residency,OYO Orange Residency,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
92748,Collection O Pratik Inn,Collection O Pratik Inn,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
92753,OYO Kalpataru Lodge,OYO Kalpataru Lodge,Mysore,Mysore,Karnataka,,"Mysore, Karnataka"
92757,OYO 67994 Om Sai Suites,OYO 67994 Om Sai Suites,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
92792,OYO Hotel Jaya Palace,OYO Hotel Jaya Palace,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
92829,Super OYO Roshan Villa,Super OYO Roshan Villa Near Immaculate Conception Church,Goa,Goa,Goa,Near Immaculate Conception Church,"Near Immaculate Conception Church, Goa"
92836,OYO Hotel Aastha,OYO Hotel Aastha Near Chaudhary Charan Singh International Airport,Lucknow,Lucknow,Uttar Pradesh,Near Chaudhary Charan Singh International Airport,"Near Chaudhary Charan Singh International Airport, Lucknow, Uttar Pradesh"
92939,OYO Red Velvet Siddhi Vinayak,OYO Red Velvet Siddhi Vinayak Near Netaji Subhash Chandra Bose International Airport,Kolkata,Kolkata,West Bengal,Near Netaji Subhash Chandra Bose International Airport,"Near Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal"
93308,SPOT ON 68319 Hotel Nakhralo Rajasthan Resort,SPOT ON 68319 Hotel Nakhralo Rajasthan Resort,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
93319,SPOT ON Green Valley,SPOT ON Green Valley,Meerut,Meerut,Uttar Pradesh,,"Meerut, Uttar Pradesh"
93583,Capital O Parasol Inn,Capital O Parasol Inn,Gangtok,Gangtok,Sikkim,,"Gangtok, Sikkim"
93609,OYO Flagship 68453 Essential Residency,OYO Flagship 68453 Essential Residency Near Koyambedu Metro Station,Chennai,Chennai,Tamil Nadu,Near Koyambedu Metro Station,"Near Koyambedu Metro Station, Chennai, Tamil Nadu"
93728,SPOT ON Vijay Guest House,SPOT ON Vijay Guest House,Chennai,Chennai,Tamil Nadu,,"Chennai, Tamil Nadu"
94037,OYO Hindon Residency,OYO Hindon Residency,Ghaziabad,Ghaziabad,Uttar Pradesh,,"Ghaziabad, Uttar Pradesh"
94053,OYO Flagship 68712 Hotel Royal King,OYO Flagship 68712 Hotel Royal King,Faridabad,Faridabad,Haryana,,"Faridabad, Haryana"
94099,OYO Hotel Ramana Inn,OYO Hotel Ramana Inn Near Hare Krishna Hill,Bangalore,Bangalore,Karnataka,Near Hare Krishna Hill,"Near Hare Krishna Hill, Bangalore, Karnataka"
94120,Capital O Saloh Palace,Capital O Saloh Palace,Palampur,Palampur,Himachal Pradesh,,"Palampur, Himachal Pradesh"
94232,Flagship Hotel Sunrise,Flagship Hotel Sunrise,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
94527,OYO 68974 Hotel Pratap Plaza,OYO 68974 Hotel Pratap Plaza,Bharatpur,Bharatpur,Rajasthan,,"Bharatpur, Rajasthan"
94584,OYO The New Golden Keys,OYO The New Golden Keys Near Kengeri Bus Terminal Metro Station,Bangalore,Bangalore,Karnataka,Near Kengeri Bus Terminal Metro Station,"Near Kengeri Bus Terminal Metro Station, Bangalore, Karnataka"
94599,SPOT ON Mannat Residency,SPOT ON Mannat Residency,Ghaziabad,Ghaziabad,Uttar Pradesh,,"Ghaziabad, Uttar Pradesh"
94656,Super OYO Jagmohan Hotel,Super OYO Jagmohan Hotel,Jodhpur,Jodhpur,Rajasthan,,"Jodhpur, Rajasthan"
94712,SPOT ON Indra Palace,SPOT ON Indra Palace,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
94749,OYO Subham Residency,OYO Subham Residency,Bikaner,Bikaner,Rajasthan,,"Bikaner, Rajasthan"
94760,OYO Shri Krishna Guest House,OYO Shri Krishna Guest House,Haldwani,Haldwani,Uttarakhand,,"Haldwani, Uttarakhand"
95060,Capital O The Apple Tree,Capital O The Apple Tree,Guwahati,Guwahati,Assam,,"Guwahati, Assam"
95109,Flagship Ridhi Sidhi Regency,Flagship Ridhi Sidhi Regency,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
95207,SPOT ON Hotel Nagpur,SPOT ON Hotel Nagpur,Nagpur,Nagpur,Maharashtra,,"Nagpur, Maharashtra"
95352,OYO Hotel Vimal Residency,OYO Hotel Vimal Residency,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
95353,SPOT ON Saini Guest House,SPOT ON Saini Guest House,Roorkee,Roorkee,Uttarakhand,,"Roorkee, Uttarakhand"
95573,OYO Hotel City View,OYO Hotel City View,Chandigarh,Chandigarh,Chandigarh,,Chandigarh
95634,Super OYO Capital O 69624 Hotel Moments Inn,Super OYO Capital O 69624 Hotel Moments Inn,Amritsar,Amritsar,Punjab,,"Amritsar, Punjab"
95683,OYO Hotel Kalyug Palace,OYO Hotel Kalyug Palace,Bhopal,Bhopal,Madhya Pradesh,,"Bhopal, Madhya Pradesh"
95745,OYO Flagship 69694 Sagar Comforts,OYO Flagship 69694 Sagar Comforts,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
95773,OYO Hotel Jumanji,OYO Hotel Jumanji,Bhilai,Bhilai,Chhattisgarh,,"Bhilai, Chhattisgarh"
95784,OYO The Dreams,OYO The Dreams,Indore,Indore,Madhya Pradesh,,"Indore, Madhya Pradesh"
95831,OYO Flagship 69755 Hotel Parktel,OYO Flagship 69755 Hotel Parktel,Ghaziabad,Ghaziabad,Uttar Pradesh,,"Ghaziabad, Uttar Pradesh"
95974,OYO Hotel Aryan,OYO Hotel Aryan,Buldhana,Buldhana,Maharashtra,,"Buldhana, Maharashtra"
96228,SPOT ON Dream Night Lodging And Boarding,SPOT ON Dream Night Lodging And Boarding,Mumbai,Mumbai,Maharashtra,,"Mumbai, Maharashtra"
96229,OYO Kalpana Residency Inn,OYO Kalpana Residency Inn,Siliguri,Siliguri,West Bengal,,"Siliguri, West Bengal"
96334,OYO 69930 Hotel Kanha Dham,OYO 69930 Hotel Kanha Dham,Kanpur,Kanpur,Uttar Pradesh,,"Kanpur, Uttar Pradesh"
96525,OYO The Heritage Palace,OYO The Heritage Palace,Sirsa,Sirsa,Haryana,,"Sirsa, Haryana"
96746,OYO Hotel Moon Tara,OYO Hotel Moon Tara,Faridabad,Faridabad,Haryana,,"Faridabad, Haryana"
96752,Capital O Victorian Comforts,Capital O Victorian Comforts Near Sri Someshwara Swami Temple,Bangalore,Bangalore,Karnataka,Near Sri Someshwara Swami Temple,"Near Sri Someshwara Swami Temple, Bangalore, Karnataka"
96799,Capital O Hotel Grand Palace Banquet,Capital O Hotel Grand Palace Banquet,Siliguri,Siliguri,West Bengal,,"Siliguri, West Bengal"
96824,OYO Hotel Sai Kripa,OYO Hotel Sai Kripa,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
96869,OYO Kartik House,OYO Kartik House Near Delhi Airport,Delhi_Transit,Delhi (Transit),Delhi,Near Delhi Airport,"Near Delhi Airport, Delhi (Transit), Delhi"
97060,OYO Hotel Chandra,OYO Hotel Chandra,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
97062,Collection O 70296 Hotel Sarover,Collection O 70296 Hotel Sarover,Kota,Kota,Rajasthan,,"Kota, Rajasthan"
97063,Super OYO Hotel Sheela,Super OYO Hotel Sheela,Rohtak,Rohtak,Haryana,,"Rohtak, Haryana"
97175,OYO Supriya Lodge,OYO Supriya Lodge,Hassan,Hassan,Karnataka,,"Hassan, Karnataka"
97474,SPOT ON Hotel Tarutat,SPOT ON Hotel Tarutat,Tajpur,Tajpur,West Bengal,,"Tajpur, West Bengal"
97480,OYO Sabtera Homes,OYO Sabtera Homes,Kharar,Kharar,Punjab,,"Kharar, Punjab"
97577,OYO Rj Tower,OYO Rj Tower,Madurai,Madurai,Tamil Nadu,,"Madurai, Tamil Nadu"
97665,Capital O Hotel Sobo Central,Capital O Hotel Sobo Central,Srinagar,Srinagar,Jammu and Kashmir,,"Srinagar, Jammu and Kashmir"
97917,OYO Flagship 70693 Mohan service Apartment,OYO Flagship 70693 Mohan service Apartment,Chennai,Chennai,Tamil Nadu,,"Chennai, Tamil Nadu"
98138,OYO Paradise In,OYO Paradise In,Roorkee,Roorkee,Uttarakhand,,"Roorkee, Uttarakhand"
98145,OYO Castle Komal,OYO Castle Komal,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
98283,SPOT ON Hotel Red Tomato,SPOT ON Hotel Red Tomato,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
98364,Super OYO Flagship Pallavi Nilayam,Super OYO Flagship Pallavi Nilayam,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
98365,OYO Flagship Hotel Mps Residential Tower,OYO Flagship Hotel Mps Residential Tower,Tiruppur,Tiruppur,Tamil Nadu,,"Tiruppur, Tamil Nadu"
98467,OYO King Rooma Group Of Hotels,OYO King Rooma Group Of Hotels,Srinagar,Srinagar,Jammu and Kashmir,,"Srinagar, Jammu and Kashmir"
98529,Super OYO Capital O Hotel Aditya Grand,Super OYO Capital O Hotel Aditya Grand Near Phoenix United Lucknow,Lucknow,Lucknow,Uttar Pradesh,Near Phoenix United Lucknow,"Near Phoenix United Lucknow, Uttar Pradesh"
98589,Capital O 70991 Prime Square,Capital O 70991 Prime Square,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
98617,OYO Hotel Safari Inn,OYO Hotel Safari Inn,Ahmedabad,Ahmedabad,Gujarat,,"Ahmedabad, Gujarat"
98647,OYO Sri Singampalli Residency,OYO Sri Singampalli Residency,Visakhapatnam,Visakhapatnam,Andhra Pradesh,,"Visakhapatnam, Andhra Pradesh"
98737,Liberty Apartments,Liberty Apartments,Kannur,Kannur,Kerala,,"Kannur, Kerala"
98796,OYO 71106 A K Regency,OYO 71106 A K Regency,Amritsar,Amritsar,Punjab,,"Amritsar, Punjab"
98894,OYO Flagship 71156 Hotel Jaybee's,OYO Flagship 71156 Hotel Jaybee's,Dibrugarh,Dibrugarh,Assam,,"Dibrugarh, Assam"
99016,OYO Flagship 71214 Hotel Welcome Inn,OYO Flagship 71214 Hotel Welcome Inn,Ludhiana,Ludhiana,Punjab,,"Ludhiana, Punjab"
99246,Collection O 71347 Hotel Shubhshree,Collection O 71347 Hotel Shubhshree,Indore,Indore,Madhya Pradesh,,"Indore, Madhya Pradesh"
99355,Capital O Hotel Viom,Capital O Hotel Viom,Meerut,Meerut,Uttar Pradesh,,"Meerut, Uttar Pradesh"
99434,SPOT ON Apple Tree Cottage,SPOT ON Apple Tree Cottage,Palani,Palani,Tamil Nadu,,"Palani, Tamil Nadu"
99650,OYO Flagship 71491 Hotel Ganesham,OYO Flagship 71491 Hotel Ganesham,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
99796,OYO Om Sakthi Hotel,OYO Om Sakthi Hotel,Pondicherry,Pondicherry,Puducherry,,"Pondicherry, Puducherry"
99884,OYO Hotel Silver House,OYO Hotel Silver House Near Mantri Square Mall,Bangalore,Bangalore,Karnataka,Near Mantri Square Mall,"Near Mantri Square Mall, Bangalore, Karnataka"
99937,SPOT ON Srinivasa Residency,SPOT ON Srinivasa Residency,Tirupati,Tirupati,Andhra Pradesh,,"Tirupati, Andhra Pradesh"
99953,Super OYO Capital O Sai Arya Residency,Super OYO Capital O Sai Arya Residency,Mangalore,Mangalore,Karnataka,,"Mangalore, Karnataka"
100162,OYO Hotel Fiesta Grand,OYO Hotel Fiesta Grand,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
100251,Flagship Hotel Palki Palace,Flagship Hotel Palki Palace Near Netaji Subhash Chandra Bose International Airport,Kolkata,Kolkata,West Bengal,Near Netaji Subhash Chandra Bose International Airport,"Near Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal"
100255,OYO V International,OYO V International,Amritsar,Amritsar,Punjab,,"Amritsar, Punjab"
100265,Collection O Hotel Kyra,Collection O Hotel Kyra,Ahmedabad,Ahmedabad,Gujarat,,"Ahmedabad, Gujarat"
100369,OYO The Red Velvet,OYO The Red Velvet,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
100417,Super OYO Hotel King Villa's,Super OYO Hotel King Villa's,Ludhiana,Ludhiana,Punjab,,"Ludhiana, Punjab"
100541,Super OYO Flagship Red Stone,Super OYO Flagship Red Stone Near Netaji Subhash Chandra Bose International Airport,Kolkata,Kolkata,West Bengal,Near Netaji Subhash Chandra Bose International Airport,"Near Netaji Subhash Chandra Bose International Airport, Kolkata, West Bengal"
100570,Super OYO Royal Guest House,Super OYO Royal Guest House,Ludhiana,Ludhiana,Punjab,,"Ludhiana, Punjab"
100639,OYO Hotel Krishna,OYO Hotel Krishna,Faridabad,Faridabad,Haryana,,"Faridabad, Haryana"
100646,OYO Hotel Star Ldh,OYO Hotel Star Ldh,Ludhiana,Ludhiana,Punjab,,"Ludhiana, Punjab"
100762,OYO 72156 Akshaya Inn,OYO 72156 Akshaya Inn,Vijayawada,Vijayawada,Andhra Pradesh,,"Vijayawada, Andhra Pradesh"
100811,OYO Hotel The Vidya Grand,OYO Hotel The Vidya Grand,Rudrapur,Rudrapur,Uttarakhand,,"Rudrapur, Uttarakhand"
100919,OYO Townhouse 1060 G SILVER HOTELS,OYO Townhouse 1060 G SILVER HOTELS NEAR US EMBASSY,Chennai,Chennai,Tamil Nadu,NEAR US EMBASSY,"NEAR US EMBASSY, Chennai, Tamil Nadu"
100930,Flagship Hotel N. N. Residency,Flagship Hotel N. N. Residency,Sibsagar,Sibsagar,Assam,,"Sibsagar, Assam"
100969,Super OYO Capital O 72282 Yours Pacific,Super OYO Capital O 72282 Yours Pacific,Dehradun,Dehradun,Uttarakhand,,"Dehradun, Uttarakhand"
100993,OYO Aradhya Regency,OYO Aradhya Regency,Puri,Puri,Odisha,,"Puri, Odisha"
101021,Super OYO Flagship 72309 Hotel City Inn,Super OYO Flagship 72309 Hotel City Inn,Roorkee,Roorkee,Uttarakhand,,"Roorkee, Uttarakhand"
101073,OYO Perky Stay,OYO Perky Stay,Faridabad,Faridabad,Haryana,,"Faridabad, Haryana"
101124,Capital O Hotel Jd3 International,Capital O Hotel Jd3 International,Bhopal,Bhopal,Madhya Pradesh,,"Bhopal, Madhya Pradesh"
101132,SPOT ON Krishna Market And Lodge,SPOT ON Krishna Market And Lodge,Jabalpur,Jabalpur,Madhya Pradesh,,"Jabalpur, Madhya Pradesh"
101330,Collection O Kerria Retreat,Collection O Kerria Retreat,Darjeeling,Darjeeling,West Bengal,,"Darjeeling, West Bengal"
101479,Capital O Pv Residency,Capital O Pv Residency Near Nagasandra Metro Station,Bangalore,Bangalore,Karnataka,Near Nagasandra Metro Station,"Near Nagasandra Metro Station, Bangalore, Karnataka"
101824,Super OYO Hotel Priyal Amrit Sagar,Super OYO Hotel Priyal Amrit Sagar,Rourkela,Rourkela,Odisha,,"Rourkela, Odisha"
102087,Super OYO Hotel Sarovar,Super OYO Hotel Sarovar,Kurukshetra,Kurukshetra,Haryana,,"Kurukshetra, Haryana"
102202,OYO Pine Tree,OYO Pine Tree,Mussoorie,Mussoorie,Uttarakhand,,"Mussoorie, Uttarakhand"
102380,OYO Flagship 73043 Alpha Inn,OYO Flagship 73043 Alpha Inn,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
102633,OYO Hotel Shivam,OYO Hotel Shivam,Faridabad,Faridabad,Haryana,,"Faridabad, Haryana"
103109,Super OYO Capital O Hotel Divine,Super OYO Capital O Hotel Divine,Amritsar,Amritsar,Punjab,,"Amritsar, Punjab"
103138,Super OYO Hotel Olive,Super OYO Hotel Olive,Rohtak,Rohtak,Haryana,,"Rohtak, Haryana"
103220,OYO Flagship 73467 The Rudraksh Inn,OYO Flagship 73467 The Rudraksh Inn,Indore,Indore,Madhya Pradesh,,"Indore, Madhya Pradesh"
103244,SPOT ON Sri Srinivasa Lodge,SPOT ON Sri Srinivasa Lodge,Visakhapatnam,Visakhapatnam,Andhra Pradesh,,"Visakhapatnam, Andhra Pradesh"
103354,Collection O 73565 J J Global Exotics Stays,Collection O 73565 J J Global Exotics Stays,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
103428,SPOT ON Srinivasa Boarding And Lodging,SPOT ON Srinivasa Boarding And Lodging Near Vijayanagar Metro Station,Bangalore,Bangalore,Karnataka,Near Vijayanagar Metro Station,"Near Vijayanagar Metro Station, Bangalore, Karnataka"
103471,SPOT ON Hotel Gajraj,SPOT ON Hotel Gajraj,Guwahati,Guwahati,Assam,,"Guwahati, Assam"
103503,SPOT ON Shree Radha Guest House,SPOT ON Shree Radha Guest House,Jhansi,Jhansi,Uttar Pradesh,,"Jhansi, Uttar Pradesh"
103622,OYO Flagship 73753 Hotel Park View,OYO Flagship 73753 Hotel Park View,Meerut,Meerut,Uttar Pradesh,,"Meerut, Uttar Pradesh"
103655,OYO Hotel Pravin Executive,OYO Hotel Pravin Executive,Latur,Latur,Maharashtra,,"Latur, Maharashtra"
103675,OYO Karthikeya Pride,OYO Karthikeya Pride,Vijayawada,Vijayawada,Andhra Pradesh,,"Vijayawada, Andhra Pradesh"
103744,OYO Green Park,OYO Green Park,Vellore,Vellore,Tamil Nadu,,"Vellore, Tamil Nadu"
103794,Capital O N R Comforts,Capital O N R Comforts Near Nexus Mall Koramangala,Bangalore,Bangalore,Karnataka,Near Nexus Mall Koramangala,"Near Nexus Mall Koramangala, Bangalore, Karnataka"
103868,Collection O 73880 Ragsys Hotels,Collection O 73880 Ragsys Hotels,Coorg,Coorg,Karnataka,,"Coorg, Karnataka"
103871,OYO 73882 Supreme Beach Resort,OYO 73882 Supreme Beach Resort,Alappuzha,Alappuzha,Kerala,,"Alappuzha, Kerala"
103950,Super OYO Townhouse 231 Golden Avenue Road,Super OYO Townhouse 231 Golden Avenue Road,Amritsar,Amritsar,Punjab,,"Amritsar, Punjab"
103959,Super OYO Townhouse 139 Ashiyana Smriti Upvan,Super OYO Townhouse 139 Ashiyana Smriti Upvan Near Phoenix United Lucknow,Lucknow,Lucknow,Uttar Pradesh,Near Phoenix United Lucknow,"Near Phoenix United Lucknow, Uttar Pradesh"
103966,Flagship Orient Royale Nagpur,Flagship Orient Royale Nagpur,Nagpur,Nagpur,Maharashtra,,"Nagpur, Maharashtra"
103975,Flagship Poonam Palace,Flagship Poonam Palace,Ahmedabad,Ahmedabad,Gujarat,,"Ahmedabad, Gujarat"
103978,Super OYO Collection O 73977 Malleswaram,Super OYO Collection O 73977 Malleswaram,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
104030,OYO Townhouse 590 Sector 66 Noida,OYO Townhouse 590 Sector 66 Noida Near Noida Sector 51 Metro Station,Noida,Noida,Uttar Pradesh,Near Noida Sector 51 Metro Station,"Near Noida Sector 51 Metro Station, Uttar Pradesh"
104076,Collection O One8 Wave Mall,Collection O One8 Wave Mall Near Gomti Riverfront Park,Lucknow,Lucknow,Uttar Pradesh,Near Gomti Riverfront Park,"Near Gomti Riverfront Park, Lucknow, Uttar Pradesh"
104095,OYO Hotel Cozy Cave,OYO Hotel Cozy Cave,Delhi_Transit,Delhi (Transit),Delhi,"Near IGI Airport, Mahipalpur","Near IGI Airport, Mahipalpur, Delhi"
104120,Super OYO Townhouse 273 Hosur Main Road Bommanahalli,Super OYO Townhouse 273 Hosur Main Road Bommanahalli Near Gopalan Innovation Mall,Bangalore,Bangalore,Karnataka,Near Gopalan Innovation Mall,"Near Gopalan Innovation Mall, Bangalore, Karnataka"
104170,Collection O 74145 Hotel Prince Residency,Collection O 74145 Hotel Prince Residency,Mumbai,Mumbai,Maharashtra,,"Mumbai, Maharashtra"
104193,Flagship Prafulla Devi Guest House,Flagship Prafulla Devi Guest House Near Rajarhat,Kolkata,Kolkata,West Bengal,Near Rajarhat,"Near Rajarhat, Kolkata, West Bengal"
104212,Super OYO Townhouse OAK Hind Palace,Super OYO Townhouse OAK Hind Palace Near Gomti Riverfront Park,Lucknow,Lucknow,Uttar Pradesh,Near Gomti Riverfront Park,"Near Gomti Riverfront Park, Lucknow, Uttar Pradesh"
104228,Super OYO Townhouse 403 Veridian,Super OYO Townhouse 403 Veridian,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
104243,Super OYO Collection O Oth Sri7 Inn,Super OYO Collection O Oth Sri7 Inn,Anantapur,Anantapur,Andhra Pradesh,,"Anantapur, Andhra Pradesh"
104248,Super OYO Silverkey Executive Stays Yelahanka New Town,Super OYO Silverkey Executive Stays Yelahanka New Town,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
104250,OYO SilverKey Guest House,OYO SilverKey Guest House Near Lulu Mall,Lucknow,Lucknow,Uttar Pradesh,Near Lulu Mall,"Near Lulu Mall, Lucknow, Uttar Pradesh"
104253,Collection O Dsp Hotels,Collection O Dsp Hotels,Mumbai,Mumbai,Maharashtra,,"Mumbai, Maharashtra"
104254,Super OYO Collection O Meera International,Super OYO Collection O Meera International,Asansol,Asansol,West Bengal,,"Asansol, West Bengal"
104263,Flagship Hotel Madhurapuri,Flagship Hotel Madhurapuri,Calicut,Calicut,Kerala,,"Calicut, Kerala"
104280,Super OYO Flagship Town & Country Inn,Super OYO Flagship Town & Country Inn,Guwahati,Guwahati,Assam,,"Guwahati, Assam"
104306,OYO Sai Guest House,OYO Sai Guest House,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
104307,OYO Townhouse 291 Siddharth Vihar Ghaziabad,OYO Townhouse 291 Siddharth Vihar Ghaziabad,Ghaziabad,Ghaziabad,Uttar Pradesh,,"Ghaziabad, Uttar Pradesh"
104315,Flagship Hotel Maruthi Gandhi Park,Flagship Hotel Maruthi Gandhi Park,Coimbatore,Coimbatore,Tamil Nadu,,"Coimbatore, Tamil Nadu"
104357,OYO Townhouse 143 Hotel Royal Garden,OYO Townhouse 143 Hotel Royal Garden Near park Street Mullick bazar crossing,Kolkata,Kolkata,West Bengal,Near park Street Mullick bazar crossing,"Near park Street Mullick bazar crossing, Kolkata, West Bengal"
104363,OYO Townhouse 702 Kachnar House Vikas Nagar,OYO Townhouse 702 Kachnar House Vikas Nagar,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
104372,OYO Townhouse 229 Hotel Mannat International,OYO Townhouse 229 Hotel Mannat International Near Science City Topsia Biswa Bangla Mela Prangan,Kolkata,Kolkata,West Bengal,Near Science City Topsia Biswa Bangla Mela Prangan,"Near Science City Topsia Biswa Bangla Mela Prangan, Kolkata, West Bengal"
104373,Super OYO Kings Suites,Super OYO Kings Suites Near ITC Factory,Bangalore,Bangalore,Karnataka,Near ITC Factory,"Near ITC Factory, Bangalore, Karnataka"
104378,Super OYO Townhouse 142 Vadapalani,Super OYO Townhouse 142 Vadapalani,Chennai,Chennai,Tamil Nadu,,"Chennai, Tamil Nadu"
104381,SPOT ON Chandra's Residence,SPOT ON Chandra's Residence,Dehradun,Dehradun,Uttarakhand,,"Dehradun, Uttarakhand"
104385,OYO Hotel Dwarika Palace,OYO Hotel Dwarika Palace,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
104401,Super OYO Townhouse Boutique Design 363 Sarjapur,Super OYO Townhouse Boutique Design 363 Sarjapur Near 7D Voyage,Bangalore,Bangalore,Karnataka,Near 7D Voyage,"Near 7D Voyage, Bangalore, Karnataka"
104404,OYO Hotel Dash,OYO Hotel Dash,Vadodara,Vadodara,Gujarat,,"Vadodara, Gujarat"
104440,CAPITAL O74359 Hotel Mukut Mahal,CAPITAL O74359 Hotel Mukut Mahal,Meerut,Meerut,Uttar Pradesh,,"Meerut, Uttar Pradesh"
104480,Super OYO Townhouse 385 Navya International Ramamurthy Nagar,Super OYO Townhouse 385 Navya International Ramamurthy Nagar Near Phoenix Marketcity,Bangalore,Bangalore,Karnataka,Near Phoenix Marketcity,"Near Phoenix Marketcity, Bangalore, Karnataka"
104483,OYO Townhouse 165 Netaji Road,OYO Townhouse 165 Netaji Road,Ahmedabad,Ahmedabad,Gujarat,,"Ahmedabad, Gujarat"
104515,Flagship Crystal It Park,Flagship Crystal It Park,Indore,Indore,Madhya Pradesh,,"Indore, Madhya Pradesh"
104516,Super OYO Townhouse106AirportRoad,Super OYO Townhouse106AirportRoad,Bangalore,Bangalore,Karnataka,,"Bangalore, Karnataka"
104537,Super OYO Collection O Hotel Simran Raghuveer Para,Super OYO Collection O Hotel Simran Raghuveer Para,Rajkot,Rajkot,Gujarat,,"Rajkot, Gujarat"
104547,Super OYO Townhouse 526 Ranipur Mor,Super OYO Townhouse 526 Ranipur Mor,Haridwar,Haridwar,Uttarakhand,,"Haridwar, Uttarakhand"
104568,Super OYO Townhouse 931 Hotel Benchmark Vijay Nagar,Super OYO Townhouse 931 Hotel Benchmark Vijay Nagar,Indore,Indore,Madhya Pradesh,,"Indore, Madhya Pradesh"
104589,Super OYO Townhouse 036 C Scheme Ahinsa Circle,Super OYO Townhouse 036 C Scheme Ahinsa Circle,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
104597,OYO Townhouse 646 Aroma Residency,OYO Townhouse 646 Aroma Residency,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
104598,OYO Townhouse 012 Kaushambi Metro Ghaziabad,OYO Townhouse 012 Kaushambi Metro Ghaziabad,Ghaziabad,Ghaziabad,Uttar Pradesh,,"Ghaziabad, Uttar Pradesh"
104617,Super OYO Townhouse 199 Singapore Mall,Super OYO Townhouse 199 Singapore Mall,Lucknow,Lucknow,Uttar Pradesh,,"Lucknow, Uttar Pradesh"
104618,Super OYO Collection O Govind Marg,Super OYO Collection O Govind Marg,Jaipur,Jaipur,Rajasthan,,"Jaipur, Rajasthan"
